PO_ID,Supplier_ID,SKU,Order_Qty,Received_Qty,Lead_Time,Delay_Days
PO009315,SUP011,SKU0393,391,389,4,4
PO009316,SUP007,SKU0002,39,33,9,5
PO009317,SUP018,SKU0173,320,303,5,5
PO009318,SUP003,SKU0943,179,168,14,1
PO009319,SUP005,SKU0357,270,264,10,2
PO009320,SUP013,SKU0146,324,319,8,3
PO009321,SUP009,SKU0351,191,179,2,5
PO009322,SUP024,SKU0806,399,384,13,3
PO009323,SUP008,SKU0038,499,486,4,8
PO009324,SUP013,SKU0304,138,134,5,5
PO009325,SUP005,SKU0484,345,342,14,5
PO009326,SUP029,SKU0131,331,331,7,4
PO009327,SUP011,SKU0484,81,63,11,2
PO009328,SUP006,SKU0599,32,26,10,8
PO009329,SUP001,SKU0598,80,64,3,6
PO009330,SUP022,SKU0868,76,62,8,8
PO009331,SUP014,SKU0986,68,66,4,0
PO009332,SUP015,SKU0580,222,203,6,0
PO009333,SUP029,SKU0939,490,486,2,2
PO009334,SUP013,SKU0442,332,326,7,3
PO009335,SUP013,SKU0949,212,200,9,8
PO009336,SUP014,SKU0556,142,136,11,1
PO009337,SUP001,SKU0185,380,375,6,4
PO009338,SUP029,SKU0656,279,266,5,3
PO009339,SUP007,SKU0754,490,480,3,6
PO009340,SUP027,SKU0272,39,20,5,2
PO009341,SUP004,SKU0488,379,362,3,6
PO009342,SUP017,SKU0990,490,483,13,6
PO009343,SUP005,SKU0707,158,151,8,7
PO009344,SUP019,SKU0825,65,54,7,8
PO009345,SUP024,SKU0721,247,236,2,1
PO009346,SUP010,SKU0516,105,88,4,7
PO009347,SUP023,SKU0321,387,385,11,8
PO009348,SUP025,SKU0291,499,496,9,4
PO009349,SUP003,SKU0207,24,24,2,2
PO009350,SUP026,SKU0843,273,264,2,7
PO009351,SUP014,SKU0560,460,454,5,5
PO009352,SUP007,SKU0106,482,473,3,8
PO009353,SUP016,SKU0579,394,387,5,2
PO009354,SUP024,SKU0750,180,172,9,4
PO009355,SUP017,SKU0578,256,244,9,2
PO009356,SUP008,SKU0495,197,179,6,7
PO009357,SUP001,SKU0806,106,92,12,7
PO009358,SUP017,SKU0930,496,484,5,2
PO009359,SUP023,SKU0799,245,237,6,4
PO009360,SUP025,SKU0758,449,444,8,1
PO009361,SUP030,SKU0024,448,445,6,6
PO009362,SUP028,SKU0401,365,350,6,7
PO009363,SUP029,SKU0381,335,329,2,2
PO009364,SUP001,SKU0363,135,133,6,2
PO009365,SUP026,SKU0474,156,139,10,4
PO009366,SUP003,SKU0242,71,67,4,7
PO009367,SUP001,SKU0841,55,43,6,3
PO009368,SUP027,SKU0802,388,375,12,2
PO009369,SUP017,SKU0385,200,185,10,4
PO009370,SUP004,SKU0532,196,184,13,6
PO009371,SUP022,SKU0036,300,280,5,6
PO009372,SUP004,SKU0790,34,33,10,0
PO009373,SUP020,SKU0657,463,462,14,8
PO009374,SUP003,SKU0504,387,372,7,0
PO009375,SUP017,SKU0302,134,134,9,5
PO009376,SUP020,SKU0737,134,122,8,5
PO009377,SUP002,SKU0206,474,455,5,8
PO009378,SUP008,SKU0773,136,135,4,7
PO009379,SUP020,SKU0159,147,130,6,7
PO009380,SUP024,SKU0637,228,220,11,1
PO009381,SUP026,SKU0064,360,348,12,4
PO009382,SUP013,SKU0014,66,56,14,1
PO009383,SUP016,SKU0699,84,83,12,2
PO009384,SUP008,SKU0065,395,378,9,1
PO009385,SUP028,SKU0381,269,256,4,7
PO009386,SUP005,SKU0191,302,290,4,0
PO009387,SUP026,SKU0671,150,139,10,5
PO009388,SUP020,SKU0237,346,328,3,0
PO009389,SUP029,SKU0158,210,194,6,6
PO009390,SUP029,SKU0667,292,280,4,8
PO009391,SUP020,SKU0932,370,364,13,7
PO009392,SUP021,SKU0851,331,329,14,6
PO009393,SUP029,SKU0883,236,219,13,1
PO009394,SUP007,SKU0036,188,170,8,1
PO009395,SUP006,SKU0375,500,487,6,7
PO009396,SUP026,SKU0890,43,34,6,0
PO009397,SUP016,SKU0094,463,463,7,3
PO009398,SUP026,SKU0161,371,364,5,6
PO009399,SUP029,SKU0652,260,250,8,0
PO009400,SUP030,SKU0690,271,255,4,1
PO009401,SUP024,SKU0024,89,81,3,4
PO009402,SUP016,SKU0363,450,441,6,8
PO009403,SUP021,SKU0549,103,96,4,6
PO009404,SUP016,SKU0578,251,250,7,1
PO009405,SUP019,SKU0745,375,373,12,7
PO009406,SUP022,SKU0139,172,166,13,1
PO009407,SUP003,SKU0280,131,111,8,1
PO009408,SUP024,SKU0843,355,347,9,0
PO009409,SUP017,SKU0015,435,420,10,1
PO009410,SUP001,SKU0996,351,351,10,8
PO009411,SUP011,SKU0387,228,212,2,6
PO009412,SUP020,SKU0856,270,256,2,6
PO009413,SUP016,SKU0546,383,367,7,3
PO009414,SUP015,SKU0308,76,71,5,2
PO009415,SUP014,SKU0819,363,355,9,3
PO009416,SUP023,SKU0535,428,425,6,4
PO009417,SUP010,SKU0266,312,293,4,5
PO009418,SUP006,SKU0555,185,180,4,7
PO009419,SUP026,SKU0268,60,41,7,0
PO009420,SUP002,SKU0584,394,390,2,6
PO009421,SUP024,SKU0513,212,207,12,5
PO009422,SUP014,SKU0445,230,213,4,6
PO009423,SUP010,SKU0971,286,268,5,5
PO009424,SUP026,SKU0753,343,337,6,0
PO009425,SUP009,SKU0163,439,431,14,3
PO009426,SUP028,SKU0692,450,444,2,2
PO009427,SUP011,SKU0658,401,383,8,7
PO009428,SUP023,SKU0271,172,154,5,1
PO009429,SUP008,SKU0121,319,309,4,6
PO009430,SUP022,SKU0254,25,23,5,4
PO009431,SUP007,SKU0190,415,414,9,8
PO009432,SUP005,SKU0947,328,326,6,4
PO009433,SUP006,SKU0928,251,243,7,6
PO009434,SUP009,SKU0416,132,116,5,3
PO009435,SUP004,SKU0505,212,201,2,1
PO009436,SUP013,SKU0433,417,416,12,0
PO009437,SUP001,SKU0979,424,405,5,3
PO009438,SUP025,SKU0640,388,383,7,4
PO009439,SUP005,SKU0006,102,83,8,4
PO009440,SUP019,SKU0791,138,128,9,0
PO009441,SUP022,SKU0952,174,169,5,3
PO009442,SUP022,SKU0934,330,318,7,3
PO009443,SUP010,SKU0689,390,380,4,8
PO009444,SUP028,SKU0201,468,465,14,6
PO009445,SUP026,SKU0732,113,99,4,8
PO009446,SUP027,SKU0838,143,131,8,1
PO009447,SUP001,SKU0824,74,67,8,6
PO009448,SUP021,SKU0446,53,41,14,2
PO009449,SUP006,SKU0544,120,113,4,8
PO009450,SUP030,SKU0331,100,91,10,2
PO009451,SUP025,SKU0484,317,314,11,5
PO009452,SUP029,SKU0085,45,27,7,3
PO009453,SUP013,SKU0232,72,56,7,4
PO009454,SUP001,SKU0221,151,147,8,7
PO009455,SUP008,SKU0666,278,271,11,8
PO009456,SUP009,SKU0537,134,121,7,1
PO009457,SUP015,SKU0026,451,436,2,1
PO009458,SUP017,SKU0653,398,387,9,5
PO009459,SUP020,SKU0834,405,403,12,5
PO009460,SUP017,SKU0791,139,122,7,1
PO009461,SUP019,SKU0186,22,17,8,2
PO009462,SUP030,SKU0610,461,460,2,2
PO009463,SUP027,SKU0283,59,55,13,8
PO009464,SUP009,SKU0430,235,233,8,5
PO009465,SUP005,SKU0121,96,77,7,5
PO009466,SUP015,SKU0641,369,351,10,7
PO009467,SUP008,SKU0588,446,444,10,1
PO009468,SUP013,SKU0979,243,241,2,5
PO009469,SUP024,SKU0865,40,40,14,4
PO009470,SUP027,SKU0099,495,485,14,4
PO009471,SUP011,SKU0300,204,189,2,4
PO009472,SUP030,SKU0895,162,162,14,7
PO009473,SUP012,SKU0399,35,24,3,7
PO009474,SUP025,SKU0987,82,79,5,7
PO009475,SUP013,SKU0536,62,58,2,4
PO009476,SUP014,SKU0237,140,120,7,3
PO009477,SUP002,SKU0147,64,64,3,6
PO009478,SUP023,SKU0298,221,204,13,1
PO009479,SUP008,SKU0183,340,336,9,0
PO009480,SUP025,SKU0156,30,15,10,6
PO009481,SUP004,SKU0080,270,255,12,7
PO009482,SUP017,SKU0636,234,231,5,8
PO009483,SUP013,SKU0113,471,462,5,2
PO009484,SUP024,SKU0660,495,495,4,5
PO009485,SUP010,SKU0827,493,491,11,2
PO009486,SUP013,SKU0693,465,465,8,7
PO009487,SUP019,SKU0992,192,184,3,3
PO009488,SUP024,SKU0768,454,435,3,2
PO009489,SUP021,SKU0589,334,324,10,6
PO009490,SUP010,SKU0743,164,147,4,3
PO009491,SUP024,SKU0085,361,355,12,4
PO009492,SUP002,SKU0387,195,183,13,0
PO009493,SUP028,SKU0339,385,376,9,7
PO009494,SUP002,SKU0893,332,313,11,4
PO009495,SUP026,SKU0729,166,165,9,6
PO009496,SUP020,SKU0019,287,282,12,0
PO009497,SUP024,SKU0037,211,198,5,2
PO009498,SUP015,SKU0336,180,174,14,1
PO009499,SUP006,SKU0116,41,40,10,2
PO009500,SUP022,SKU0883,270,256,5,1
PO009501,SUP024,SKU0562,443,435,4,7
PO009502,SUP009,SKU0212,368,367,11,0
PO009503,SUP026,SKU0298,249,239,13,1
PO009504,SUP027,SKU0279,426,423,11,3
PO009505,SUP030,SKU0328,304,303,11,1
PO009506,SUP018,SKU0017,62,49,9,7
PO009507,SUP004,SKU0974,332,313,7,4
PO009508,SUP029,SKU0820,255,243,5,0
PO009509,SUP024,SKU0662,443,427,9,4
PO009510,SUP017,SKU0439,435,434,9,3
PO009511,SUP015,SKU0013,105,98,14,8
PO009512,SUP016,SKU0096,395,386,13,3
PO009513,SUP010,SKU0998,399,388,2,0
PO009514,SUP029,SKU0249,54,46,6,6
PO009515,SUP007,SKU0084,270,254,11,6
PO009516,SUP016,SKU0180,105,100,10,3
PO009517,SUP008,SKU0821,121,114,4,5
PO009518,SUP026,SKU0597,31,16,3,4
PO009519,SUP021,SKU0119,93,78,4,5
PO009520,SUP018,SKU0285,169,166,8,0
PO009521,SUP016,SKU0339,50,41,11,3
PO009522,SUP008,SKU0509,59,47,10,5
PO009523,SUP002,SKU0830,447,437,11,8
PO009524,SUP001,SKU0088,495,476,2,4
PO009525,SUP019,SKU0769,80,65,13,6
PO009526,SUP030,SKU0159,372,355,9,8
PO009527,SUP024,SKU0281,124,113,7,1
PO009528,SUP010,SKU0417,307,296,7,6
PO009529,SUP001,SKU0687,60,55,14,8
PO009530,SUP029,SKU0098,425,423,3,3
PO009531,SUP013,SKU0046,283,269,9,7
PO009532,SUP002,SKU0168,255,249,9,5
PO009533,SUP003,SKU0112,184,173,6,3
PO009534,SUP011,SKU0689,496,488,9,5
PO009535,SUP026,SKU0886,434,415,9,5
PO009536,SUP003,SKU0337,473,461,3,4
PO009537,SUP019,SKU0876,371,356,5,5
PO009538,SUP019,SKU0257,402,388,5,0
PO009539,SUP029,SKU0536,390,380,5,8
PO009540,SUP001,SKU0152,240,223,9,5
PO009541,SUP007,SKU0653,42,34,10,7
PO009542,SUP029,SKU0658,379,375,9,5
PO009543,SUP015,SKU0021,118,115,6,1
PO009544,SUP017,SKU0691,88,74,12,4
PO009545,SUP028,SKU0413,139,136,3,5
PO009546,SUP014,SKU0856,115,115,2,6
PO009547,SUP019,SKU0619,163,161,14,2
PO009548,SUP028,SKU0767,412,397,11,8
PO009549,SUP008,SKU0233,404,391,10,6
PO009550,SUP009,SKU0342,23,5,14,5
PO009551,SUP020,SKU0083,63,50,11,2
PO009552,SUP019,SKU0427,287,274,9,4
PO009553,SUP020,SKU0337,71,71,2,5
PO009554,SUP016,SKU0448,422,404,4,6
PO009555,SUP023,SKU0854,76,62,5,3
PO009556,SUP028,SKU0040,232,229,3,0
PO009557,SUP025,SKU0925,200,188,12,1
PO009558,SUP009,SKU0462,377,370,10,8
PO009559,SUP019,SKU0189,111,92,6,8
PO009560,SUP019,SKU0777,272,255,2,7
PO009561,SUP007,SKU0284,72,59,2,2
PO009562,SUP012,SKU0679,101,96,6,4
PO009563,SUP025,SKU0546,356,348,7,1
PO009564,SUP030,SKU0806,194,190,7,4
PO009565,SUP008,SKU0160,304,295,3,6
PO009566,SUP022,SKU0899,71,61,10,8
PO009567,SUP026,SKU0873,188,172,6,1
PO009568,SUP027,SKU0446,397,396,5,8
PO009569,SUP005,SKU0884,326,307,13,1
PO009570,SUP024,SKU0883,487,470,5,8
PO009571,SUP006,SKU0738,219,206,14,1
PO009572,SUP018,SKU0221,148,132,10,5
PO009573,SUP005,SKU0860,217,212,12,2
PO009574,SUP008,SKU0625,141,129,8,3
PO009575,SUP003,SKU0927,482,475,2,6
PO009576,SUP025,SKU0452,484,469,3,7
PO009577,SUP028,SKU0402,301,299,14,0
PO009578,SUP025,SKU0075,319,299,5,2
PO009579,SUP009,SKU0592,349,331,6,5
PO009580,SUP002,SKU0760,483,480,2,5
PO009581,SUP024,SKU0955,297,294,12,0
PO009582,SUP013,SKU0412,161,149,8,2
PO009583,SUP026,SKU0168,377,369,8,8
PO009584,SUP028,SKU0916,428,409,6,2
PO009585,SUP007,SKU0687,82,78,8,1
PO009586,SUP008,SKU0578,200,190,14,0
PO009587,SUP012,SKU0464,291,275,14,5
PO009588,SUP012,SKU0089,432,418,13,1
PO009589,SUP027,SKU0054,70,68,4,0
PO009590,SUP006,SKU0090,493,493,2,1
PO009591,SUP012,SKU0607,336,322,12,3
PO009592,SUP028,SKU0516,122,103,3,3
PO009593,SUP004,SKU0610,235,215,10,3
PO009594,SUP018,SKU0404,463,447,4,8
PO009595,SUP014,SKU0057,219,206,11,8
PO009596,SUP026,SKU0317,296,291,2,8
PO009597,SUP026,SKU0464,156,143,11,3
PO009598,SUP021,SKU0861,165,155,4,2
PO009599,SUP009,SKU0153,250,233,9,6
PO009600,SUP008,SKU0991,234,214,14,5
PO009601,SUP024,SKU0904,333,325,10,0
PO009602,SUP004,SKU0840,249,240,14,1
PO009603,SUP015,SKU0976,314,304,9,6
PO009604,SUP007,SKU0726,293,274,12,6
PO009605,SUP022,SKU0986,108,105,10,4
PO009606,SUP004,SKU0492,405,391,3,1
PO009607,SUP016,SKU0856,347,332,14,8
PO009608,SUP002,SKU0426,270,260,8,6
PO009609,SUP024,SKU0763,325,313,8,8
PO009610,SUP013,SKU0037,181,169,14,5
PO009611,SUP005,SKU0529,323,307,2,1
PO009612,SUP009,SKU0643,335,321,13,7
PO009613,SUP006,SKU0838,413,402,4,0
PO009614,SUP002,SKU0227,99,81,4,6
PO009615,SUP001,SKU0447,174,163,10,7
PO009616,SUP030,SKU0531,389,370,10,7
PO009617,SUP010,SKU0827,126,120,4,3
PO009618,SUP024,SKU0610,51,41,9,7
PO009619,SUP013,SKU0182,369,364,8,3
PO009620,SUP029,SKU0573,100,82,4,4
PO009621,SUP010,SKU0259,270,254,8,4
PO009622,SUP019,SKU0416,91,75,12,1
PO009623,SUP012,SKU0484,215,213,2,4
PO009624,SUP016,SKU0071,487,468,4,4
PO009625,SUP027,SKU0964,484,472,9,1
PO009626,SUP008,SKU0690,210,207,5,1
PO009627,SUP021,SKU0077,194,179,9,4
PO009628,SUP007,SKU0894,345,331,11,4
PO009629,SUP013,SKU0197,80,65,13,5
PO009630,SUP008,SKU0810,399,395,13,5
PO009631,SUP022,SKU0599,113,107,4,3
PO009632,SUP017,SKU0599,253,241,14,7
PO009633,SUP027,SKU0004,404,400,5,4
PO009634,SUP002,SKU0652,128,113,13,8
PO009635,SUP010,SKU0869,106,106,14,0
PO009636,SUP019,SKU0229,462,454,10,5
PO009637,SUP001,SKU0433,340,332,8,8
PO009638,SUP016,SKU0901,302,286,2,2
PO009639,SUP022,SKU0310,396,384,11,8
PO009640,SUP015,SKU1000,262,251,4,5
PO009641,SUP025,SKU0947,87,79,4,4
PO009642,SUP005,SKU0608,340,336,11,4
PO009643,SUP016,SKU0595,84,78,13,0
PO009644,SUP022,SKU0400,153,136,10,5
PO009645,SUP022,SKU0885,113,104,6,8
PO009646,SUP022,SKU0653,368,358,8,2
PO009647,SUP025,SKU0364,101,82,11,4
PO009648,SUP007,SKU0773,131,130,8,1
PO009649,SUP022,SKU0141,428,426,14,3
PO009650,SUP004,SKU0954,472,469,6,8
PO009651,SUP016,SKU0292,428,428,7,8
PO009652,SUP026,SKU0956,477,475,7,1
PO009653,SUP008,SKU0237,478,465,8,6
PO009654,SUP006,SKU0847,147,132,11,6
PO009655,SUP003,SKU0763,292,279,4,7
PO009656,SUP016,SKU0650,324,323,3,0
PO009657,SUP015,SKU0291,236,234,14,4
PO009658,SUP004,SKU0726,424,408,6,7
PO009659,SUP011,SKU0227,409,393,13,1
PO009660,SUP012,SKU0669,163,145,14,5
PO009661,SUP013,SKU0535,125,111,8,8
PO009662,SUP029,SKU0837,47,32,4,4
PO009663,SUP012,SKU0277,195,190,2,5
PO009664,SUP027,SKU0467,207,206,5,8
PO009665,SUP019,SKU0300,155,135,5,1
PO009666,SUP014,SKU0744,143,133,7,5
PO009667,SUP014,SKU0412,197,197,12,7
PO009668,SUP006,SKU0862,64,50,9,2
PO009669,SUP013,SKU0541,374,367,5,4
PO009670,SUP003,SKU0610,127,109,14,7
PO009671,SUP027,SKU0465,110,94,14,8
PO009672,SUP016,SKU0514,340,333,9,0
PO009673,SUP018,SKU0171,342,332,8,5
PO009674,SUP027,SKU0739,298,286,7,4
PO009675,SUP028,SKU0393,276,272,3,0
PO009676,SUP029,SKU0921,162,143,11,0
PO009677,SUP003,SKU0050,116,104,14,2
PO009678,SUP013,SKU0393,437,435,5,6
PO009679,SUP030,SKU0671,178,166,2,6
PO009680,SUP008,SKU0502,122,115,11,0
PO009681,SUP018,SKU0071,351,335,5,4
PO009682,SUP012,SKU0310,471,460,12,2
PO009683,SUP009,SKU0819,166,146,2,6
PO009684,SUP005,SKU0572,350,339,10,5
PO009685,SUP010,SKU0325,216,208,8,5
PO009686,SUP019,SKU0591,98,95,13,8
PO009687,SUP010,SKU0675,54,48,5,4
PO009688,SUP024,SKU0881,69,67,7,4
PO009689,SUP021,SKU0566,108,95,10,5
PO009690,SUP004,SKU0583,176,167,8,6
PO009691,SUP011,SKU0594,51,50,8,3
PO009692,SUP005,SKU0474,493,487,14,5
PO009693,SUP025,SKU0411,154,147,4,4
PO009694,SUP027,SKU0049,100,98,4,6
PO009695,SUP001,SKU0256,281,263,4,1
PO009696,SUP007,SKU0648,56,49,14,1
PO009697,SUP028,SKU0678,235,220,13,8
PO009698,SUP015,SKU0776,79,63,7,4
PO009699,SUP010,SKU0080,409,401,10,7
PO009700,SUP030,SKU0049,311,299,10,4
PO009701,SUP020,SKU0249,328,310,6,3
PO009702,SUP020,SKU0472,488,487,6,3
PO009703,SUP007,SKU0887,403,403,5,8
PO009704,SUP021,SKU0386,155,148,3,8
PO009705,SUP015,SKU0558,185,175,10,8
PO009706,SUP011,SKU0221,477,463,5,4
PO009707,SUP030,SKU0904,141,125,12,4
PO009708,SUP029,SKU0203,447,432,8,4
PO009709,SUP023,SKU0627,484,470,10,5
PO009710,SUP013,SKU0484,31,18,13,8
PO009711,SUP012,SKU0153,240,227,6,4
PO009712,SUP025,SKU0344,306,304,9,4
PO009713,SUP023,SKU0736,467,452,4,1
PO009714,SUP016,SKU0269,49,37,13,8
PO009715,SUP008,SKU0192,434,426,5,1
PO009716,SUP023,SKU0909,139,132,14,4
PO009717,SUP001,SKU0381,479,467,2,3
PO009718,SUP029,SKU0654,155,142,2,3
PO009719,SUP008,SKU0215,411,401,6,1
PO009720,SUP015,SKU0404,293,273,2,8
PO009721,SUP008,SKU0233,257,243,9,4
PO009722,SUP027,SKU0260,106,95,12,1
PO009723,SUP019,SKU0571,480,463,7,6
PO009724,SUP008,SKU0353,392,376,11,8
PO009725,SUP002,SKU0607,332,313,5,4
PO009726,SUP024,SKU0137,481,465,8,7
PO009727,SUP014,SKU0395,23,4,3,0
PO009728,SUP007,SKU0243,268,250,14,0
PO009729,SUP014,SKU0733,26,13,8,5
PO009730,SUP008,SKU0561,129,126,4,4
PO009731,SUP004,SKU0975,218,215,8,0
PO009732,SUP012,SKU0564,180,162,8,8
PO009733,SUP016,SKU0373,329,326,6,0
PO009734,SUP007,SKU0447,461,443,13,5
PO009735,SUP010,SKU0170,337,331,12,4
PO009736,SUP001,SKU0586,58,39,11,2
PO009737,SUP015,SKU0145,311,293,3,1
PO009738,SUP026,SKU0215,149,137,2,8
PO009739,SUP003,SKU0897,214,210,3,4
PO009740,SUP028,SKU0295,379,364,7,1
PO009741,SUP030,SKU0902,408,398,2,6
PO009742,SUP009,SKU0802,143,136,13,2
PO009743,SUP024,SKU0115,357,337,9,8
PO009744,SUP007,SKU0725,480,479,4,6
PO009745,SUP029,SKU0015,123,118,10,0
PO009746,SUP010,SKU0329,151,135,14,3
PO009747,SUP005,SKU0630,320,305,9,7
PO009748,SUP020,SKU0448,271,263,13,6
PO009749,SUP015,SKU0732,294,294,14,4
PO009750,SUP001,SKU0579,323,316,2,6
PO009751,SUP002,SKU0613,387,368,8,5
PO009752,SUP028,SKU0058,131,115,7,5
PO009753,SUP007,SKU0263,291,272,2,5
PO009754,SUP023,SKU0324,227,216,7,2
PO009755,SUP017,SKU0611,99,95,9,2
PO009756,SUP007,SKU0083,286,285,8,1
PO009757,SUP021,SKU0047,471,471,10,6
PO009758,SUP013,SKU0114,279,263,9,2
PO009759,SUP011,SKU0729,198,198,2,5
PO009760,SUP015,SKU0271,179,161,6,3
PO009761,SUP017,SKU0916,350,337,9,0
PO009762,SUP001,SKU0443,235,230,2,2
PO009763,SUP013,SKU0048,32,24,14,2
PO009764,SUP029,SKU0772,488,480,2,6
PO009765,SUP028,SKU0013,37,18,4,5
PO009766,SUP027,SKU0540,441,421,4,4
PO009767,SUP003,SKU0388,235,230,6,6
PO009768,SUP027,SKU0421,279,278,7,1
PO009769,SUP014,SKU0456,454,450,11,4
PO009770,SUP018,SKU0907,73,59,5,3
PO009771,SUP023,SKU0811,145,138,7,2
PO009772,SUP016,SKU0852,275,267,6,6
PO009773,SUP015,SKU0927,70,51,10,3
PO009774,SUP023,SKU0865,263,243,7,5
PO009775,SUP025,SKU0989,56,44,14,1
PO009776,SUP024,SKU0851,338,321,5,1
PO009777,SUP021,SKU0007,367,363,12,0
PO009778,SUP029,SKU0933,158,148,10,7
PO009779,SUP006,SKU0756,27,9,10,5
PO009780,SUP009,SKU0885,348,337,7,2
PO009781,SUP010,SKU0978,360,343,7,8
PO009782,SUP025,SKU0046,289,280,13,0
PO009783,SUP018,SKU0569,117,107,13,5
PO009784,SUP022,SKU0610,397,397,9,2
PO009785,SUP017,SKU0787,32,13,5,7
PO009786,SUP023,SKU0369,343,329,7,7
PO009787,SUP017,SKU0842,407,399,8,6
PO009788,SUP012,SKU0148,393,392,5,0
PO009789,SUP008,SKU0153,292,288,14,2
PO009790,SUP007,SKU0145,341,325,10,5
PO009791,SUP028,SKU0571,157,146,6,7
PO009792,SUP030,SKU0011,455,450,14,1
PO009793,SUP024,SKU0316,43,23,9,8
PO009794,SUP029,SKU0528,466,465,14,5
PO009795,SUP009,SKU0272,433,420,2,5
PO009796,SUP006,SKU0152,308,303,5,2
PO009797,SUP021,SKU0947,279,263,12,5
PO009798,SUP025,SKU0273,434,415,9,4
PO009799,SUP005,SKU0049,409,409,5,6
PO009800,SUP003,SKU0188,284,269,14,7
PO009801,SUP015,SKU0035,388,371,3,7
PO009802,SUP030,SKU0337,316,299,7,6
PO009803,SUP008,SKU0509,495,476,8,6
PO009804,SUP025,SKU0670,438,431,8,6
PO009805,SUP016,SKU0446,105,89,4,2
PO009806,SUP028,SKU0922,295,288,4,3
PO009807,SUP017,SKU0018,306,286,3,3
PO009808,SUP030,SKU0154,38,25,2,7
PO009809,SUP027,SKU0973,234,222,6,5
PO009810,SUP013,SKU0864,421,413,9,1
PO009811,SUP023,SKU0149,231,213,8,8
PO009812,SUP025,SKU0301,162,143,2,6
PO009813,SUP005,SKU0718,448,440,4,7
PO009814,SUP013,SKU0818,261,257,4,5
PO009815,SUP026,SKU0400,43,24,13,1
PO009816,SUP019,SKU0106,322,315,11,4
PO009817,SUP027,SKU0792,166,151,13,8
PO009818,SUP013,SKU0513,451,447,8,6
PO009819,SUP008,SKU0517,442,424,8,0
PO009820,SUP015,SKU0072,336,316,2,5
PO009821,SUP030,SKU0156,483,465,13,5
PO009822,SUP026,SKU0047,365,363,4,4
PO009823,SUP024,SKU0600,377,365,13,1
PO009824,SUP017,SKU0325,259,242,2,8
PO009825,SUP015,SKU0144,371,351,5,4
PO009826,SUP001,SKU0803,133,114,8,8
PO009827,SUP022,SKU0498,122,106,10,2
PO009828,SUP010,SKU0787,28,8,12,4
PO009829,SUP004,SKU0545,90,77,10,7
PO009830,SUP022,SKU0732,70,66,7,3
PO009831,SUP029,SKU0257,35,25,6,6
PO009832,SUP011,SKU0718,472,455,5,0
PO009833,SUP007,SKU0242,150,134,13,8
PO009834,SUP010,SKU0979,117,113,3,1
PO009835,SUP026,SKU0075,55,41,13,7
PO009836,SUP011,SKU0156,183,175,2,8
PO009837,SUP015,SKU0244,251,237,2,2
PO009838,SUP014,SKU0520,70,70,13,2
PO009839,SUP019,SKU0121,123,105,2,2
PO009840,SUP016,SKU0882,101,81,12,2
PO009841,SUP007,SKU0291,294,294,12,4
PO009842,SUP014,SKU0230,346,345,7,0
PO009843,SUP007,SKU0360,442,436,13,8
PO009844,SUP013,SKU0384,165,148,6,2
PO009845,SUP003,SKU0245,367,351,12,0
PO009846,SUP014,SKU0527,257,248,4,3
PO009847,SUP020,SKU0039,263,263,10,0
PO009848,SUP025,SKU0657,283,282,11,3
PO009849,SUP027,SKU0858,206,205,8,3
PO009850,SUP002,SKU0846,351,345,11,5
PO009851,SUP007,SKU0881,455,440,6,6
PO009852,SUP018,SKU0059,308,293,4,8
PO009853,SUP025,SKU0972,65,62,14,1
PO009854,SUP017,SKU0967,302,284,14,8
PO009855,SUP028,SKU0475,172,162,10,4
PO009856,SUP002,SKU0563,203,186,9,6
PO009857,SUP028,SKU0645,251,239,11,2
PO009858,SUP004,SKU0995,299,295,11,3
PO009859,SUP021,SKU0985,450,439,3,7
PO009860,SUP030,SKU0743,220,208,13,8
PO009861,SUP024,SKU0383,377,374,3,8
PO009862,SUP001,SKU0927,100,95,14,1
PO009863,SUP024,SKU0319,495,485,5,8
PO009864,SUP007,SKU0231,482,478,4,7
PO009865,SUP025,SKU0077,94,83,3,7
PO009866,SUP001,SKU0624,84,68,12,2
PO009867,SUP023,SKU0191,353,344,7,3
PO009868,SUP021,SKU0314,36,20,9,0
PO009869,SUP003,SKU0750,351,335,6,3
PO009870,SUP005,SKU0507,154,142,8,0
PO009871,SUP021,SKU0219,38,23,2,2
PO009872,SUP003,SKU0678,77,62,6,5
PO009873,SUP025,SKU0784,295,287,11,6
PO009874,SUP011,SKU0002,452,436,10,8
PO009875,SUP016,SKU0236,432,417,12,5
PO009876,SUP002,SKU0402,85,77,2,6
PO009877,SUP006,SKU0226,219,200,11,6
PO009878,SUP030,SKU0903,429,421,3,2
PO009879,SUP006,SKU0104,125,117,11,7
PO009880,SUP020,SKU0247,412,395,4,3
PO009881,SUP016,SKU0353,497,490,14,3
PO009882,SUP027,SKU0898,353,351,10,2
PO009883,SUP006,SKU0655,466,465,12,5
PO009884,SUP016,SKU0287,238,219,5,0
PO009885,SUP015,SKU0429,204,200,5,5
PO009886,SUP023,SKU0536,159,152,8,0
PO009887,SUP022,SKU0061,436,422,10,6
PO009888,SUP026,SKU0096,87,70,3,5
PO009889,SUP008,SKU0050,306,297,3,1
PO009890,SUP013,SKU0136,200,186,2,3
PO009891,SUP030,SKU0111,346,326,4,8
PO009892,SUP019,SKU0908,114,98,7,8
PO009893,SUP016,SKU0334,203,183,8,7
PO009894,SUP009,SKU0657,322,314,13,8
PO009895,SUP026,SKU0798,312,303,5,7
