Date,Warehouse,SKU,Current_Stock,Reorder_Level,Max_Stock,Damaged_Qty,Holding_Cost
2025-05-26,Shah Alam,SKU0279,121,28,390,2,14.52
2024-02-23,Penang,SKU0578,155,37,299,1,18.6
2025-09-25,Shah Alam,SKU0776,716,46,148,2,85.92
2024-02-15,Johor,SKU0600,704,65,565,1,84.48
2025-11-21,KK,SKU0312,451,52,242,9,54.12
2025-01-14,Ipoh,SKU0586,56,64,228,3,6.72
2025-12-11,Shah Alam,SKU0494,516,44,273,9,61.92
2025-05-06,Kuching,SKU0984,506,64,324,6,60.72
2024-10-17,Penang,SKU0951,557,56,351,3,66.84
2025-10-11,Kuching,SKU0201,215,51,524,6,25.8
2024-02-13,Kuantan,SKU0351,67,93,558,4,8.04
2025-07-26,Penang,SKU0575,204,26,276,1,24.48
2025-03-08,Shah Alam,SKU0214,42,35,342,10,5.04
2025-08-18,Shah Alam,SKU0790,260,53,256,5,31.2
2024-09-05,Kuching,SKU0655,762,92,252,7,91.44
2024-07-18,Kuantan,SKU0700,495,100,345,10,59.4
2024-02-13,KK,SKU0668,239,100,256,8,28.68
2025-10-02,Penang,SKU0737,155,32,179,6,18.6
2025-11-12,Kuantan,SKU0687,17,75,466,2,2.04
2025-06-24,Melaka,SKU0985,225,28,364,10,27.0
2025-11-22,Johor,SKU0682,533,34,472,0,63.96
2024-08-29,Kuantan,SKU0558,62,39,343,9,7.44
2025-11-22,Penang,SKU0697,491,20,463,5,58.92
2024-09-02,Ipoh,SKU0461,622,60,376,4,74.64
2024-03-12,Kuantan,SKU0277,675,28,306,4,81.0
2025-12-11,Penang,SKU0932,799,77,444,6,95.88
2025-12-19,Melaka,SKU0255,606,92,275,4,72.72
2024-08-25,Kuching,SKU0827,17,40,458,2,2.04
2025-05-01,Ipoh,SKU0059,230,29,447,1,27.6
2025-09-13,Shah Alam,SKU0268,328,21,428,10,39.36
2025-09-29,Ipoh,SKU0025,670,44,536,7,80.4
2025-09-22,Kuantan,SKU0142,533,68,482,5,63.96
2024-01-26,Melaka,SKU0242,590,31,498,7,70.8
2025-06-16,Penang,SKU0232,225,47,374,6,27.0
2024-10-29,Shah Alam,SKU0994,327,47,238,4,39.24
2025-06-17,Penang,SKU0591,398,70,290,8,47.76
2024-12-05,Penang,SKU0371,560,64,177,1,67.2
2025-10-11,Ipoh,SKU0002,696,34,481,4,83.52
2025-07-17,Kuching,SKU0311,792,59,410,9,95.04
2024-10-04,Shah Alam,SKU0145,4,77,364,1,0.48
2025-04-22,Shah Alam,SKU0818,745,90,286,10,89.4
2025-10-29,KK,SKU0138,174,33,366,5,20.88
2024-05-17,Ipoh,SKU0631,626,26,524,4,75.12
2025-06-26,Kuantan,SKU0767,642,96,489,1,77.04
2024-01-07,Kuching,SKU0027,213,42,196,0,25.56
2024-05-14,Johor,SKU0236,655,82,210,2,78.6
2025-04-09,Penang,SKU0931,770,96,500,5,92.4
2024-12-31,Johor,SKU0838,458,61,240,6,54.96
2025-10-21,Shah Alam,SKU0220,474,27,379,9,56.88
2024-07-31,Shah Alam,SKU0437,788,47,239,2,94.56
2025-01-31,Melaka,SKU0358,105,79,402,8,12.6
2024-04-30,Penang,SKU0638,625,42,392,4,75.0
2024-07-31,Kuantan,SKU0428,164,32,287,5,19.68
2025-07-29,Penang,SKU0591,734,64,491,9,88.08
2024-12-24,Melaka,SKU0970,376,70,251,1,45.12
2024-11-29,Shah Alam,SKU0594,175,96,494,9,21.0
2024-11-01,KK,SKU0312,304,29,315,3,36.48
2024-07-19,KK,SKU0780,449,74,563,8,53.88
2024-12-23,Melaka,SKU0929,727,42,291,8,87.24
2024-11-15,KK,SKU0363,556,74,397,6,66.72
2025-11-24,KK,SKU0598,366,61,409,0,43.92
2025-02-20,Ipoh,SKU0330,120,91,217,6,14.4
2025-02-27,Kuching,SKU0476,613,94,366,1,73.56
2025-10-18,Shah Alam,SKU0102,383,94,354,9,45.96
2025-05-30,KK,SKU0141,339,72,173,4,40.68
2024-09-25,Melaka,SKU0894,169,74,486,7,20.28
2025-07-12,Shah Alam,SKU0633,365,25,522,4,43.8
2024-01-07,Melaka,SKU0706,406,72,284,8,48.72
2025-05-31,Ipoh,SKU0722,800,43,159,4,96.0
2025-04-20,Ipoh,SKU0105,427,38,138,10,51.24
2025-10-16,Penang,SKU0655,166,23,215,5,19.92
2024-08-17,Shah Alam,SKU0179,112,43,232,9,13.44
2024-09-28,Melaka,SKU0837,688,56,224,7,82.56
2024-04-08,Kuching,SKU0388,249,61,422,7,29.88
2025-10-07,Johor,SKU0270,604,80,341,10,72.48
2024-12-02,Kuching,SKU0100,134,96,385,8,16.08
2024-11-16,Kuantan,SKU0613,246,89,512,3,29.52
2025-08-07,Johor,SKU0340,512,57,378,9,61.44
2025-10-22,Ipoh,SKU0356,228,64,237,2,27.36
2025-10-29,Ipoh,SKU0564,732,80,220,2,87.84
2024-03-08,Johor,SKU0008,585,25,379,10,70.2
2025-04-13,Kuantan,SKU0310,772,93,585,1,92.64
2025-09-13,Melaka,SKU0126,81,56,278,3,9.72
2025-07-09,Johor,SKU0434,26,92,219,5,3.12
2025-11-19,Ipoh,SKU0686,2,56,465,6,0.24
2025-11-01,KK,SKU0651,104,99,531,4,12.48
2025-09-23,KK,SKU0064,28,66,353,8,3.36
2025-01-01,Kuching,SKU0213,268,57,243,1,32.16
2024-06-15,Shah Alam,SKU0017,733,58,504,8,87.96
2025-06-10,Penang,SKU0927,301,31,410,10,36.12
2024-10-04,Shah Alam,SKU0949,416,61,399,8,49.92
2024-12-02,Shah Alam,SKU0454,178,61,522,5,21.36
2024-05-03,Shah Alam,SKU0319,122,62,455,3,14.64
2025-04-22,Shah Alam,SKU0469,378,77,403,9,45.36
2025-11-29,Melaka,SKU0389,673,23,170,10,80.76
2024-04-25,Kuantan,SKU0434,601,55,544,5,72.12
2025-07-08,Kuching,SKU0836,102,41,425,3,12.24
2025-01-03,Ipoh,SKU0389,615,60,435,2,73.8
2025-12-10,Melaka,SKU0497,474,27,425,9,56.88
2025-03-01,Johor,SKU0867,134,37,328,6,16.08
2025-09-04,Shah Alam,SKU0577,688,52,374,0,82.56
2025-05-24,Melaka,SKU0872,536,42,205,0,64.32
2024-12-28,Johor,SKU0012,173,48,484,2,20.76
2025-01-09,Melaka,SKU0028,638,53,451,1,76.56
2024-07-29,Kuching,SKU0343,799,80,487,4,95.88
2024-12-20,Melaka,SKU0902,199,91,293,3,23.88
2025-06-08,Kuching,SKU0489,367,92,495,1,44.04
2025-04-29,KK,SKU0249,749,89,190,1,89.88
2025-10-06,Johor,SKU0575,528,31,192,3,63.36
2024-11-29,Penang,SKU0240,484,98,304,3,58.08
2024-06-19,Kuching,SKU0097,272,50,191,10,32.64
2025-11-16,KK,SKU0927,452,21,509,1,54.24
2025-05-11,Melaka,SKU0149,501,84,306,3,60.12
2025-09-23,Shah Alam,SKU0764,522,82,444,1,62.64
2024-06-25,Shah Alam,SKU0197,691,42,401,2,82.92
2024-10-15,Kuching,SKU0186,55,59,496,3,6.6
2025-09-10,KK,SKU0883,325,34,397,8,39.0
2025-08-23,Ipoh,SKU0101,425,52,395,1,51.0
2024-10-24,Penang,SKU0823,777,24,466,5,93.24
2024-01-16,Penang,SKU0638,605,22,383,4,72.6
2024-04-09,KK,SKU0169,136,55,177,1,16.32
2025-10-03,Johor,SKU0553,799,48,270,7,95.88
2024-08-02,Kuching,SKU0505,692,55,172,3,83.04
2025-11-14,KK,SKU0912,60,63,456,2,7.2
2025-05-24,Kuantan,SKU0341,724,31,245,3,86.88
2024-04-27,Kuantan,SKU0944,355,86,395,8,42.6
2024-02-18,Johor,SKU0168,778,40,461,5,93.36
2025-12-06,KK,SKU0878,159,98,513,6,19.08
2025-02-17,Penang,SKU0567,376,56,197,1,45.12
2025-10-11,Shah Alam,SKU0395,462,21,334,2,55.44
2024-04-18,Penang,SKU0045,526,37,274,0,63.12
2025-03-19,Kuching,SKU0469,793,68,536,10,95.16
2025-02-02,Penang,SKU0652,345,47,441,2,41.4
2024-12-06,Shah Alam,SKU0120,774,51,475,1,92.88
2024-09-19,Melaka,SKU0108,245,54,431,9,29.4
2024-05-15,Johor,SKU0335,27,95,464,4,3.24
2024-09-19,Ipoh,SKU0521,599,95,334,10,71.88
2024-10-11,KK,SKU0934,738,94,266,5,88.56
2025-11-05,Shah Alam,SKU0302,477,38,285,7,57.24
2025-11-26,Johor,SKU0257,313,36,365,5,37.56
2024-09-20,Shah Alam,SKU0422,236,92,326,6,28.32
2024-11-04,Kuching,SKU0334,103,56,312,6,12.36
2024-11-12,Johor,SKU0711,371,82,331,5,44.52
2025-12-21,Melaka,SKU0164,324,37,289,6,38.88
2025-09-17,Kuantan,SKU0326,17,91,203,4,2.04
2025-07-25,Kuching,SKU0244,84,80,259,1,10.08
2024-08-17,Melaka,SKU0244,610,32,491,9,73.2
2024-09-23,Kuantan,SKU0633,511,63,478,3,61.32
2024-05-15,KK,SKU0500,496,81,558,1,59.52
2024-06-16,Kuching,SKU0371,257,39,198,2,30.84
2024-07-27,Kuantan,SKU0325,780,20,260,1,93.6
2024-05-20,Penang,SKU0191,294,80,297,7,35.28
2025-03-31,Kuching,SKU0936,149,25,160,9,17.88
2025-05-03,Shah Alam,SKU0495,353,47,492,0,42.36
2024-06-14,Kuantan,SKU0877,439,50,455,9,52.68
2025-07-22,KK,SKU0571,679,100,433,3,81.48
2024-04-09,Shah Alam,SKU0232,381,40,411,5,45.72
2025-10-17,KK,SKU0939,542,44,331,5,65.04
2025-03-01,Kuantan,SKU0699,559,42,223,1,67.08
2025-01-13,Johor,SKU0541,618,55,527,0,74.16
2025-06-03,Johor,SKU0571,535,64,434,1,64.2
2025-09-27,Kuching,SKU0934,102,97,289,8,12.24
2024-08-28,Kuching,SKU0123,508,91,260,10,60.96
2024-07-13,Kuantan,SKU0003,421,52,488,9,50.52
2024-12-13,Kuantan,SKU0764,,60,318,3,80.52
2025-11-24,KK,SKU0193,290,92,556,1,34.8
2024-05-10,Shah Alam,SKU0788,610,76,314,0,73.2
2024-07-08,Kuching,SKU0849,578,47,222,4,69.36
2024-02-02,Shah Alam,SKU0794,200,100,513,10,24.0
2024-08-18,Johor,SKU0083,697,78,370,3,83.64
2025-10-25,Kuantan,SKU0227,136,57,158,10,16.32
2024-06-23,Kuching,SKU0529,671,83,313,7,80.52
2024-01-30,KK,SKU0515,244,93,253,2,29.28
2025-05-22,Melaka,SKU0086,171,66,473,1,20.52
2024-04-24,Penang,SKU0052,150,58,399,2,18.0
2025-01-03,Penang,SKU0288,297,99,218,7,35.64
2025-10-05,Johor,SKU0394,584,94,376,2,70.08
2024-03-28,Johor,SKU0836,553,46,542,9,66.36
2025-08-13,Ipoh,SKU0475,504,84,238,6,60.48
2024-04-19,Shah Alam,SKU0416,366,27,153,5,43.92
2024-05-27,KK,SKU0283,303,22,346,6,36.36
2024-08-15,Johor,SKU0061,119,36,335,2,14.28
2024-04-04,Shah Alam,SKU0348,482,67,184,0,57.84
2025-07-04,Ipoh,SKU0221,395,72,413,4,47.4
2025-10-20,Kuantan,SKU0245,599,80,460,4,71.88
2025-12-10,Kuching,SKU0879,461,31,318,8,55.32
2024-02-18,Penang,SKU0077,397,49,203,2,47.64
2024-06-11,Kuantan,SKU0607,79,88,396,3,9.48
2024-12-04,Johor,SKU0874,485,37,184,2,58.2
2024-02-02,Kuantan,SKU0611,679,86,572,1,81.48
2024-06-05,Kuantan,SKU0054,157,68,393,0,18.84
2025-04-10,Kuching,SKU0372,37,69,454,2,4.44
2024-06-05,Penang,SKU0693,358,40,306,4,42.96
2025-12-21,Kuching,SKU0870,402,63,416,6,48.24
2025-09-08,Johor,SKU0228,78,75,327,5,9.36
2024-07-30,Melaka,SKU0363,609,26,299,3,73.08
2024-06-11,Kuantan,SKU0364,765,56,381,2,91.8
2025-04-07,Melaka,SKU0262,447,74,555,2,53.64
2025-02-03,Johor,SKU0172,419,81,433,4,50.28
2024-01-13,Kuching,SKU0660,450,95,377,5,54.0
2024-10-28,Penang,SKU0963,170,38,492,0,20.4
2024-09-23,Penang,SKU0369,611,74,361,4,73.32
2024-02-23,Melaka,SKU0619,460,88,327,3,55.2
2025-11-01,Melaka,SKU0494,85,99,219,10,10.2
2025-09-29,KK,SKU0194,297,85,298,1,35.64
2024-05-05,Ipoh,SKU0112,438,25,319,5,52.56
2025-01-14,Penang,SKU0241,579,97,244,1,69.48
2024-10-13,Penang,SKU0791,759,60,290,0,91.08
2025-11-23,Kuching,SKU0096,355,22,231,10,42.6
2025-12-21,Melaka,SKU0477,625,27,407,0,75.0
2024-12-12,Ipoh,SKU0544,524,50,330,8,62.88
2024-09-24,Ipoh,SKU0661,229,74,308,10,27.48
2025-09-19,KK,SKU0576,459,67,461,9,55.08
2024-09-23,Penang,SKU0791,779,81,359,4,93.48
2025-08-17,Shah Alam,SKU0945,165,100,574,4,19.8
2024-06-20,KK,SKU0219,393,87,354,6,47.16
2025-05-21,Ipoh,SKU0528,261,94,225,7,31.32
2025-05-07,Penang,SKU0536,656,75,565,5,78.72
2024-04-19,Ipoh,SKU0239,58,85,456,0,6.96
2025-06-18,Kuching,SKU0557,413,76,367,1,49.56
2025-11-26,Penang,SKU0111,616,48,293,6,73.92
2025-09-23,Penang,SKU0494,72,92,429,5,8.64
2024-04-18,Shah Alam,SKU0176,221,76,180,2,26.52
2025-09-19,Melaka,SKU0746,637,67,264,5,76.44
2025-05-12,Ipoh,SKU0076,784,91,422,0,94.08
2024-02-12,Kuantan,SKU0376,208,43,335,1,24.96
2024-01-21,Johor,SKU0227,700,100,347,4,84.0
2024-04-20,KK,SKU0827,417,55,235,9,50.04
2024-03-13,Shah Alam,SKU0852,672,56,264,6,80.64
2024-01-15,Melaka,SKU0505,335,87,477,3,40.2
2025-08-28,Kuching,SKU0158,726,87,207,1,87.12
2024-03-20,Kuantan,SKU0984,93,78,195,3,11.16
2024-01-29,KK,SKU0973,723,82,233,8,86.76
2025-08-28,Shah Alam,SKU0271,421,78,460,7,50.52
2025-05-02,Kuantan,SKU0488,714,49,475,1,85.68
2024-05-26,KK,SKU0999,426,93,369,9,51.12
2025-02-27,Shah Alam,SKU0174,502,59,202,0,60.24
2025-10-29,KK,SKU0017,409,97,437,4,49.08
2025-12-06,KK,SKU0053,1,96,224,1,0.12
2025-01-14,Melaka,SKU0526,220,36,331,1,26.4
2024-04-06,Shah Alam,SKU0558,8,68,437,5,0.96
2024-02-11,Shah Alam,SKU0806,249,78,433,0,29.88
2024-01-07,Penang,SKU0850,21,32,516,2,2.52
2024-06-22,Melaka,SKU0136,742,34,420,3,89.04
2024-11-22,Johor,SKU0895,628,25,506,0,75.36
2024-03-10,Melaka,SKU0125,78,89,478,3,9.36
2024-04-24,Shah Alam,SKU0809,275,95,595,6,33.0
2025-09-22,KK,SKU0938,474,75,208,0,56.88
2025-09-20,Kuching,SKU0859,112,56,196,1,13.44
2024-08-22,Penang,SKU0811,795,74,460,2,95.4
2024-04-24,Melaka,SKU0762,155,66,297,2,18.6
2025-06-03,Melaka,SKU0934,604,62,224,6,72.48
2024-03-05,KK,SKU0457,149,33,143,2,17.88
2024-11-04,Melaka,SKU0833,334,52,313,5,40.08
2024-06-09,Johor,SKU0037,160,55,420,10,19.2
2024-09-26,Shah Alam,SKU0988,145,61,330,7,17.4
2024-12-02,Shah Alam,SKU0971,353,99,286,4,42.36
2025-03-04,Kuantan,SKU0146,257,37,262,5,30.84
2025-11-06,KK,SKU0184,232,34,456,5,27.84
2025-05-24,Johor,SKU0295,515,76,527,3,61.8
2024-01-18,Melaka,SKU0158,2,39,185,3,0.24
2024-01-15,Kuantan,SKU0631,652,36,190,8,78.24
2025-04-18,Kuching,SKU0426,460,74,331,8,55.2
2025-06-06,KK,SKU0906,171,42,425,0,20.52
2024-03-04,Shah Alam,SKU0511,199,98,351,9,23.88
2025-12-15,Melaka,SKU0443,235,24,337,6,28.2
2024-06-27,Melaka,SKU0888,459,75,191,10,55.08
2025-03-20,Kuching,SKU0161,726,97,509,9,87.12
2024-09-20,KK,SKU0072,652,25,187,6,78.24
2024-09-20,Ipoh,SKU0305,609,61,487,8,73.08
2025-02-20,Ipoh,SKU0870,271,58,397,7,32.52
2025-12-05,KK,SKU0735,120,51,207,5,14.4
2025-04-21,Kuantan,SKU0203,260,41,466,2,31.2
2024-05-29,Penang,SKU0534,475,47,386,6,57.0
2025-07-01,Kuching,SKU0437,328,52,217,7,39.36
2024-10-23,Melaka,SKU0882,312,96,548,4,37.44
2025-10-25,Shah Alam,SKU0351,643,55,251,0,77.16
2025-10-20,Johor,SKU0738,28,39,292,3,3.36
2025-07-30,Kuching,SKU0394,425,61,344,3,51.0
2024-08-08,Penang,SKU0568,566,42,269,4,67.92
2024-08-11,Ipoh,SKU0809,340,51,349,6,40.8
2025-06-20,Melaka,SKU0528,165,36,322,7,19.8
2025-09-11,Penang,SKU0687,377,58,498,0,45.24
2025-07-14,Shah Alam,SKU0997,226,98,255,3,27.12
2025-10-16,Melaka,SKU0239,650,79,216,9,78.0
2025-05-08,Shah Alam,SKU0080,374,78,228,4,44.88
2024-03-21,Ipoh,SKU0898,91,34,517,8,10.92
2024-06-06,Kuantan,SKU0111,651,68,203,5,78.12
2024-06-13,Johor,SKU0250,624,54,211,5,74.88
2024-12-11,Shah Alam,SKU0559,473,71,466,1,56.76
2025-04-04,Ipoh,SKU0386,206,96,207,5,24.72
2024-05-20,Johor,SKU0909,449,97,386,1,53.88
2025-07-24,Johor,SKU0040,671,97,228,0,80.52
2024-10-28,Kuantan,SKU0660,592,53,160,0,71.04
2024-08-18,Penang,SKU0143,470,82,566,0,56.4
2025-02-10,Kuching,SKU0694,384,62,236,7,46.08
2024-07-12,Shah Alam,SKU0659,422,100,524,8,50.64
2024-06-17,Melaka,SKU0178,391,45,372,6,46.92
2024-03-30,Kuching,SKU0755,231,32,258,1,27.72
2024-12-13,Kuantan,SKU0765,62,78,483,8,7.44
2024-10-09,Johor,SKU0886,487,30,266,2,58.44
2024-05-17,Kuantan,SKU0443,738,57,172,6,88.56
2024-04-24,Kuching,SKU0687,263,68,269,8,31.56
2024-03-05,Melaka,SKU0752,206,84,438,4,24.72
2025-12-08,Ipoh,SKU0726,741,37,296,0,88.92
2025-11-03,KK,SKU0365,545,56,288,3,65.4
2025-05-15,Ipoh,SKU0572,597,57,225,8,71.64
2024-06-14,Kuching,SKU0972,603,81,351,9,72.36
2025-08-26,Penang,SKU0470,577,91,286,4,69.24
2024-01-28,Kuching,SKU0349,353,57,234,1,42.36
2024-11-03,Melaka,SKU0022,9,34,194,1,1.08
2025-06-23,Ipoh,SKU0780,484,77,320,5,58.08
2024-12-20,KK,SKU0214,579,24,484,9,69.48
2024-05-11,Melaka,SKU0560,389,69,473,2,46.68
2025-08-03,Ipoh,SKU0870,220,50,273,0,26.4
2024-05-10,Ipoh,SKU0034,763,100,577,5,91.56
2024-12-08,Penang,SKU0965,200,96,523,5,24.0
2025-04-10,KK,SKU0410,709,46,488,3,85.08
2024-06-10,Kuching,SKU0109,179,65,350,8,21.48
2024-05-05,Kuantan,SKU0737,501,24,172,1,60.12
2024-05-04,KK,SKU0065,455,64,285,10,54.6
2024-07-19,Melaka,SKU0212,373,91,263,4,44.76
2024-06-29,Johor,SKU0853,576,100,372,1,69.12
2024-11-12,Kuching,SKU0348,439,94,306,8,52.68
2024-03-12,KK,SKU0508,560,80,215,3,67.2
2024-08-08,Ipoh,SKU0332,700,97,553,10,84.0
2024-03-26,Shah Alam,SKU0526,697,94,373,4,83.64
2024-12-04,Melaka,SKU0552,789,42,223,7,94.68
2024-10-14,Kuantan,SKU0219,625,74,518,3,75.0
2024-03-25,Penang,SKU0877,127,75,175,10,15.24
2025-07-16,Melaka,SKU0614,631,38,476,8,75.72
2025-07-25,Kuching,SKU0678,739,80,258,10,88.68
2024-12-04,Johor,SKU0712,483,81,342,3,57.96
2024-05-20,Shah Alam,SKU0407,673,76,530,9,80.76
2024-02-06,Melaka,SKU0451,766,65,357,9,91.92
2025-07-13,Ipoh,SKU0608,106,36,513,6,12.72
2024-10-08,Kuching,SKU0531,337,92,232,6,40.44
2024-07-29,Johor,SKU0293,585,50,542,1,70.2
2025-10-14,Ipoh,SKU0090,327,68,327,0,39.24
2024-04-11,Shah Alam,SKU0175,396,36,337,10,47.52
2025-02-22,Kuantan,SKU0804,10,51,237,3,1.2
2025-07-17,Ipoh,SKU0702,378,35,222,2,45.36
2025-03-13,Ipoh,SKU0609,674,31,335,1,80.88
2025-03-26,Kuantan,SKU0205,711,27,444,8,85.32
2025-10-25,Kuching,SKU0978,448,30,391,4,53.76
2024-11-11,Kuantan,SKU0698,329,54,169,0,39.48
2024-12-11,KK,SKU0476,661,57,534,7,79.32
2025-10-25,Kuching,SKU0481,297,35,350,5,35.64
2024-08-03,Johor,SKU0889,102,84,389,3,12.24
2025-01-10,Kuantan,SKU0206,775,42,266,6,93.0
2025-04-12,Ipoh,SKU0202,40,62,399,8,4.8
2024-02-27,KK,SKU0834,388,71,200,2,46.56
2025-04-12,Melaka,SKU0848,344,22,340,6,41.28
2025-10-18,Ipoh,SKU0046,395,93,202,8,47.4
2025-03-12,Johor,SKU0959,369,38,162,6,44.28
2025-01-16,Ipoh,SKU0526,631,72,548,3,75.72
2025-05-23,Kuching,SKU0140,394,52,206,10,47.28
2024-07-03,Kuching,SKU0727,265,28,135,10,31.8
2025-08-05,Melaka,SKU0771,266,45,411,4,31.92
2025-08-20,Melaka,SKU0528,215,60,185,0,25.8
2025-11-06,Penang,SKU0006,68,90,193,8,8.16
2025-10-09,Kuantan,SKU0500,108,69,440,8,12.96
2025-12-28,Penang,SKU0125,606,47,391,1,72.72
2025-08-29,Kuantan,SKU0580,97,84,470,1,11.64
2025-05-04,Penang,SKU0977,625,88,237,6,75.0
2025-06-21,Johor,SKU0341,2,32,370,5,0.24
2024-04-15,Shah Alam,SKU0468,431,21,387,6,51.72
2024-05-08,Penang,SKU0730,450,60,370,2,54.0
2024-12-07,Penang,SKU0314,611,31,482,8,73.32
2025-06-06,Johor,SKU0630,230,41,347,6,27.6
2025-05-14,KK,SKU0346,767,30,232,1,92.04
2025-04-16,Kuching,SKU0212,85,98,489,3,10.2
2024-05-20,KK,SKU0119,245,61,507,6,29.4
2024-12-16,Kuantan,SKU0820,186,64,415,6,22.32
2024-04-05,Penang,SKU0676,378,28,292,6,45.36
2024-12-11,Johor,SKU0772,434,100,396,3,52.08
2024-06-22,KK,SKU0611,112,78,226,5,13.44
2025-02-27,Penang,SKU0258,547,44,417,1,65.64
2024-10-21,Johor,SKU0890,755,44,263,5,90.6
2024-10-17,Melaka,SKU0025,192,45,151,7,23.04
2025-10-11,KK,SKU0319,606,73,339,7,72.72
2025-03-14,Ipoh,SKU0309,661,57,312,4,79.32
2025-06-11,KK,SKU0552,145,34,245,9,17.4
2024-04-18,Penang,SKU0572,675,42,310,5,81.0
2025-04-27,Kuching,SKU0523,556,82,202,5,66.72
2024-12-14,Johor,SKU0060,223,28,234,4,26.76
2025-01-17,Shah Alam,SKU0783,681,68,447,10,81.72
2025-09-26,Melaka,SKU0426,330,73,526,3,39.6
2024-10-27,KK,SKU0559,502,54,405,1,60.24
2024-06-18,Ipoh,SKU0234,315,31,512,3,37.8
2024-09-26,Johor,SKU0657,531,51,164,6,63.72
2024-05-18,KK,SKU0378,795,78,393,6,95.4
2025-12-31,Shah Alam,SKU0376,431,40,355,7,51.72
2025-09-13,Kuantan,SKU0647,50,50,259,6,6.0
2025-04-10,Kuching,SKU0452,696,82,341,1,83.52
2024-09-14,Kuantan,SKU0035,753,91,490,7,90.36
2025-06-16,Penang,SKU0924,124,34,494,0,14.88
2025-11-18,Kuching,SKU0924,12,47,165,9,1.44
2025-06-07,Penang,SKU0754,251,62,406,10,30.12
2025-12-04,Penang,SKU0117,497,45,172,3,59.64
2025-03-23,Melaka,SKU0082,680,21,323,4,81.6
2024-04-08,Kuching,SKU0923,446,66,409,8,53.52
2025-10-19,KK,SKU0810,520,83,452,8,62.4
2025-05-27,KK,SKU0525,311,64,481,5,37.32
2025-05-03,Johor,SKU0477,717,94,244,4,86.04
2025-04-14,Kuching,SKU0895,613,31,344,1,73.56
2025-01-19,Penang,SKU0663,626,26,241,10,75.12
2024-04-08,Shah Alam,SKU0735,584,65,440,10,70.08
2024-05-16,KK,SKU0986,740,46,489,8,88.8
2025-06-16,Melaka,SKU0986,407,70,447,10,48.84
2024-11-04,Penang,SKU0621,585,87,196,0,70.2
2024-12-04,Shah Alam,SKU0235,191,69,497,3,22.92
2024-09-24,Johor,SKU0051,324,37,186,4,38.88
2025-03-29,Melaka,SKU0774,172,25,316,1,20.64
2024-12-11,Penang,SKU0826,228,47,435,4,27.36
2025-03-23,Shah Alam,SKU0615,382,80,307,10,45.84
2025-12-06,Johor,SKU0772,583,73,188,8,69.96
2024-06-17,KK,SKU0277,647,92,219,4,77.64
2025-06-18,Melaka,SKU0792,324,46,423,7,38.88
2025-12-12,KK,SKU0408,71,38,348,7,8.52
2025-10-13,Kuantan,SKU0386,155,34,305,4,18.6
2024-03-10,Kuching,SKU0647,328,71,540,3,39.36
2024-07-21,Kuantan,SKU0872,123,64,514,4,14.76
2025-08-23,Ipoh,SKU0572,656,93,318,1,78.72
2025-06-16,Ipoh,SKU0183,51,24,419,0,6.12
2024-06-28,Kuching,SKU0320,48,23,176,10,5.76
2025-02-18,Kuching,SKU0462,32,47,240,3,3.84
2024-08-10,Johor,SKU0818,502,51,255,4,60.24
2024-11-14,Johor,SKU0837,648,39,288,10,77.76
2025-08-09,KK,SKU0451,126,85,386,2,15.12
2025-04-25,Kuching,SKU0866,76,81,553,2,9.12
2024-06-30,Johor,SKU0985,657,98,215,1,78.84
2024-09-30,Penang,SKU0507,139,83,224,5,16.68
2024-12-11,Shah Alam,SKU0915,88,81,555,7,10.56
2024-08-29,Johor,SKU0701,581,73,288,2,69.72
2025-11-09,Kuching,SKU0281,703,27,427,6,84.36
2025-03-05,Ipoh,SKU0837,82,99,246,9,9.84
2025-05-07,Johor,SKU0406,401,41,282,5,48.12
2024-11-20,Melaka,SKU0496,52,74,572,8,6.24
2025-03-28,Ipoh,SKU0447,166,47,503,7,19.92
2024-05-05,Penang,SKU0474,98,79,212,9,11.76
2025-12-11,Johor,SKU0605,584,44,396,6,70.08
2024-01-02,KK,SKU0739,760,81,507,0,91.2
2025-10-24,KK,SKU0002,130,41,436,6,15.6
2024-11-09,Ipoh,SKU0794,164,55,248,7,19.68
2024-01-01,Shah Alam,SKU0518,297,45,257,9,35.64
2025-10-14,Shah Alam,SKU0559,508,84,399,4,60.96
2024-11-10,Johor,SKU0434,348,92,529,8,41.76
2025-09-07,KK,SKU0425,555,58,514,4,66.6
2025-12-16,Penang,SKU0617,727,44,147,3,87.24
2024-06-19,Melaka,SKU0740,595,38,421,6,71.4
2025-10-25,Kuantan,SKU0514,482,23,363,5,57.84
2025-06-28,Ipoh,SKU0382,755,82,328,5,90.6
2024-11-28,Kuantan,SKU0496,722,69,171,9,86.64
2024-10-21,Kuantan,SKU0147,266,73,182,8,31.92
2024-06-02,Penang,SKU0115,227,36,313,7,27.24
2024-03-18,Penang,SKU0380,19,53,236,6,2.28
2025-12-09,Ipoh,SKU0403,313,50,524,0,37.56
2025-01-13,KK,SKU0586,287,60,278,1,34.44
2024-06-03,Melaka,SKU0294,788,92,408,2,94.56
2025-05-18,KK,SKU0149,673,52,371,0,80.76
2025-11-27,Shah Alam,SKU0207,568,39,385,1,68.16
2024-09-18,Ipoh,SKU0063,50,38,407,8,6.0
2024-10-06,Johor,SKU0694,776,74,496,7,93.12
2025-09-04,Melaka,SKU0671,601,50,463,7,72.12
